sample_name,cluster_id,cluster_color,cluster_label,class_id,class_color,class_label,Gad2_log10_cpm,Slc17a7_log10_cpm,Lamp5_log10_cpm,Sncg_log10_cpm,Vip_log10_cpm,Sst_log10_cpm,Pvalb_log10_cpm
F2S4_160607_004_B01,59,#AF3F64,Pvalb Tpbg,1,#EF4136,GABAergic,2.50387003006983,0,0.4860003935654,0,0,0,3.09006303591399
F2S4_160607_004_C01,59,#AF3F64,Pvalb Tpbg,1,#EF4136,GABAergic,2.4530140462166,0,0,0,0.190087391697457,0,3.14737417323158
F2S4_160607_004_D01,59,#AF3F64,Pvalb Tpbg,1,#EF4136,GABAergic,2.57690091138772,0,0,0,0,0,3.02156010363339
F2S4_160607_004_E01,59,#AF3F64,Pvalb Tpbg,1,#EF4136,GABAergic,2.67954122513508,0,0,0,0.555806508177986,0,3.24448054982849
F2S4_160607_004_F01,59,#AF3F64,Pvalb Tpbg,1,#EF4136,GABAergic,2.69246205647945,0,0,0,0.188412048124563,0,2.92240677553434
F2S4_160607_004_G01,59,#AF3F64,Pvalb Tpbg,1,#EF4136,GABAergic,2.5305330091212,0,0,0,0,0,2.99604255954447
F2S4_160607_004_H01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.60610813867716,0,0,0,0.32864636654131,0,3.24917195866491
F2S4_160607_005_B01,34,#BF480D,Sst Calb2 Necab1,1,#EF4136,GABAergic,2.92353094137032,0,0,0,0,3.42896018242097,1.05954156034378
F2S4_160607_005_C01,59,#AF3F64,Pvalb Tpbg,1,#EF4136,GABAergic,2.9254478591998,0,0,0,0.490824927963522,0,2.85052802782291
F2S4_160607_005_D01,59,#AF3F64,Pvalb Tpbg,1,#EF4136,GABAergic,2.82485013622852,0,0,0,0,0,3.00445523545472
F2S4_160607_005_E01,59,#AF3F64,Pvalb Tpbg,1,#EF4136,GABAergic,2.71836086379693,0,0,0,0,0,2.86821229342999
F2S4_160607_005_F01,56,#E62A5D,Pvalb Gpr149 Islr,1,#EF4136,GABAergic,2.8059877302234,0.179256821566896,0,0,0.30576972862497,0,3.1014392209568
F2S4_160607_005_G01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.58663708443137,0,0,0,0,0,3.09882569008297
F2S4_160607_005_H01,56,#E62A5D,Pvalb Gpr149 Islr,1,#EF4136,GABAergic,2.90432689634471,0,0,0,0,0.15067727459045,3.00913867917403
F2S4_160607_006_A01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.86171134532779,0,0,0,0,0,3.29590806944489
F2S4_160607_006_B01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.83968527541112,0,0,0,0,0.330433814431344,3.34202182004722
F2S4_160607_006_C01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.83433814295155,0,0,0,0.190302361269429,0,3.15170078951548
F2S4_160607_006_D01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.69908507411183,0,0,0,0,0,3.25945408322951
F2S4_160607_006_E01,55,#C94545,Pvalb Sema3e Kank4,1,#EF4136,GABAergic,2.90891771355858,0,0,0,0.397155699989545,0,3.09785556631854
F2S4_160607_006_F01,59,#AF3F64,Pvalb Tpbg,1,#EF4136,GABAergic,2.74885769205287,0,0,0,0.207330929300998,0,2.97828982823862
F2S4_160607_006_G01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.82249941282127,0,0,0,0,0,3.34277101329961
F2S4_160607_006_H01,31,#FFBB33,Sst Mme Fam114a1,1,#EF4136,GABAergic,2.83775142248558,0,0,0,0.351441041191586,3.45031703795919,2.71810185623993
F2S4_160607_007_A01,58,#E67A77,Pvalb Reln Itm2a,1,#EF4136,GABAergic,2.7669523585478,0,0,0,0,0,3.11010467656193
F2S4_160607_007_B01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.79386877753163,0,0,0,0,0,3.37236166218064
F2S4_160607_007_C01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.77625694190918,0,0,0,0,0,3.26661949160165
F2S4_160607_007_D01,56,#E62A5D,Pvalb Gpr149 Islr,1,#EF4136,GABAergic,2.85440108565895,0,0,0,0,0,3.24617257930726
F2S4_160607_007_E01,56,#E62A5D,Pvalb Gpr149 Islr,1,#EF4136,GABAergic,2.71406329268172,0,0,0,0.233922010410577,0,3.31788529619124
F2S4_160607_007_F01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.85282159980964,0,0,0,0.547497205040244,0,3.13484193602149
F2S4_160607_007_G01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.39943995111018,0,0,0,0,0,2.95253011443723
F2S4_160607_007_H01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.49967444432864,0,0,0,0,0,3.27400356914716
F2S4_160607_008_A01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.77592645603674,0,0,0,0.76127294065263,0.169418441408365,3.07170117482221
F2S4_160607_008_B01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.79164941871005,0,0.196498900508079,0,0.434010258808421,0,3.14165232551454
F2S4_160607_008_C01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.64093713130065,0,0,0,0.349554750331928,0,3.00773127076369
F2S4_160607_008_D01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.47189647263547,0,0,0,0.680094216112645,0.514866865392047,3.34449715859634
F2S4_160607_008_E01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.49607226196594,0,0.223556756516307,0,0.567371918392709,0,3.34516214260668
F2S4_160607_008_F01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.55982277720519,0,0,0,0.596301463774652,0,3.01884543757606
F2S4_160607_008_G01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.64715919091235,0,0,0,0.415036502491583,0,3.20766512021548
F2S4_160607_008_H01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.46318017930864,0,0,0,0.453346952110985,0,3.31182907118809
F2S4_160607_009_A01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.76102024122357,0,0,0,0.792100069903376,0.16801074501419,3.14469063922049
F2S4_160607_009_F01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.99768913028574,0,0,0.189036952756188,0.320306644566633,0.771475279813036,2.90867409106986
F2S4_160607_009_G01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.85372259868752,0,0,0,0.76935210027206,0,3.22662365038656
F2S4_160607_009_H01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.89155845873791,0,0,0,0.189530520830913,0,2.92529101691534
F2S4_160607_010_A01,51,#ED4C50,Pvalb Gabrg1,1,#EF4136,GABAergic,3.12637367579629,0,0,0,0,0,2.92381589294585
F2S4_160607_010_B01,53,#FF4343,Pvalb Akr1c18 Ntf3,1,#EF4136,GABAergic,2.86206276365239,0,0,0,0,0.370805485104378,3.2187479918642
F2S4_160607_010_C01,55,#C94545,Pvalb Sema3e Kank4,1,#EF4136,GABAergic,2.59423457342188,0,0,0,0,0,3.23494912705792
F2S4_160607_010_D01,51,#ED4C50,Pvalb Gabrg1,1,#EF4136,GABAergic,3.11469789614843,0,0,0,0,0,2.55715545121031
F2S4_160607_010_E01,59,#AF3F64,Pvalb Tpbg,1,#EF4136,GABAergic,2.69948680216935,0,0,0,0.339786676185475,0,3.22458375722854
F2S4_160607_010_F01,55,#C94545,Pvalb Sema3e Kank4,1,#EF4136,GABAergic,2.74870336070267,0,0,0,0.324601151215853,0,3.24180047942155
F2S4_160607_010_G01,53,#FF4343,Pvalb Akr1c18 Ntf3,1,#EF4136,GABAergic,2.98932957256098,0,0,0,0,0,3.1336535258426
F2S4_160607_010_H01,55,#C94545,Pvalb Sema3e Kank4,1,#EF4136,GABAergic,2.97271547458099,0,0,0,0.219185818371962,0,3.10670320263362
F2S4_160607_011_A01,59,#AF3F64,Pvalb Tpbg,1,#EF4136,GABAergic,2.75482866155189,0.201243522744064,0.596287892768409,0,0,0,2.97610141365464
F2S4_160607_011_B01,59,#AF3F64,Pvalb Tpbg,1,#EF4136,GABAergic,2.63762189504675,0,0,0,0,0.320356698873221,3.10431105248724
F2S4_160607_011_C01,59,#AF3F64,Pvalb Tpbg,1,#EF4136,GABAergic,2.8118830817708,0,0,0,0,0,3.22523314223168
F2S4_160607_011_D01,59,#AF3F64,Pvalb Tpbg,1,#EF4136,GABAergic,2.61831613815223,0,0,0,0,0,3.23719247345308
F2S4_160607_011_E01,59,#AF3F64,Pvalb Tpbg,1,#EF4136,GABAergic,2.75469079939436,0,0,0,0.213823793385372,0,2.8836723416595
F2S4_160607_011_F01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.72131670571075,0.207077045566311,0,0,0.34671723597878,0,3.29433855483867
F2S4_160607_011_G01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.5609257189827,0,0,0,0,0,3.10753766391731
F2S4_160607_011_H01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.76527775023795,0,0,0,0,0,3.21919020448313
F2S4_160607_012_A01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.77584330603911,0,0,0,0,0,3.16725247064598
F2S4_160607_012_B01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.92325013745134,0,0,0,0,0,3.24429173290602
F2S4_160607_012_C01,59,#AF3F64,Pvalb Tpbg,1,#EF4136,GABAergic,2.88456149175361,0,0,0,0.206050181630488,0,3.02598167794143
F2S4_160607_012_D01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.83973813952956,0,0,0,0,0,2.93791212923336
F2S4_160607_012_E01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.64910312752529,0,0,0,0.330201730492671,0,3.37108551589812
F2S4_160607_012_F01,56,#E62A5D,Pvalb Gpr149 Islr,1,#EF4136,GABAergic,2.821811428269,0,0,0,0,0,3.25331776806686
F2S4_160607_012_G01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.95309567752554,0,0,0,0,0,3.05392173142681
F2S4_160607_012_H01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,3.02602742246596,0,0,0,0.458257728128576,0,2.76347733682014
F2S4_160607_013_F01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.95064967883307,0,0,0,0,0,2.90718515895277
F2S4_160607_013_G01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.72380557807486,0,0,0,0,0,3.13833826654175
F2S4_160607_013_H01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.82457341525704,0,0,0,0.160062228902654,0,2.84412748487652
F2S4_160613_003_A01,4,#DD6091,Lamp5 Ntn1 Npy2r,1,#EF4136,GABAergic,3.17901460172999,0,3.44489079940408,0,0.330553482284404,0.330553482284404,0
F2S4_160613_003_B01,5,#FF7290,Lamp5 Plch2 Dock5,1,#EF4136,GABAergic,3.24227982474555,0,3.36971043537648,0,0,0,0
F2S4_160613_003_C01,6,#FFA388,Lamp5 Lsp1,1,#EF4136,GABAergic,3.0673327289764,0,3.41015572257914,0,0.348441227934304,0,0
F2S4_160613_003_D01,5,#FF7290,Lamp5 Plch2 Dock5,1,#EF4136,GABAergic,3.26881553753019,0,3.40282857821548,0.213221509122022,0,0,0
F2S4_160613_003_E01,10,#C266D1,Sncg Gpr50,1,#EF4136,GABAergic,2.51750420570186,0,0,2.35495623693195,0,0.19976768652126,0
F2S4_160613_003_F01,4,#DD6091,Lamp5 Ntn1 Npy2r,1,#EF4136,GABAergic,2.79805056655031,0,3.35001472916233,0,0.433525667354361,0.330883533677673,0
F2S4_160613_003_G01,5,#FF7290,Lamp5 Plch2 Dock5,1,#EF4136,GABAergic,3.36535478978398,0,3.27219189459989,0,0,0,0
F2S4_160613_004_A01,1,#DDACC9,Lamp5 Krt73,1,#EF4136,GABAergic,2.58219137208562,0,2.14166654229496,1.90657903704331,0.632571460083151,0.219643610815782,0
F2S4_160613_004_B01,132,#4C6647,PVM Mrc1,3,#808285,Non-Neuronal,0,0,0,0,0.222689894396027,0,0
F2S4_160613_004_C01,132,#4C6647,PVM Mrc1,3,#808285,Non-Neuronal,0,0,0,0,0.486267501539896,0.227359579288993,0.227359579288993
F2S4_160613_004_D01,4,#DD6091,Lamp5 Ntn1 Npy2r,1,#EF4136,GABAergic,2.8608282794627,0,3.53485351976674,0,0.198362558178077,0,0
F2S4_160613_004_E01,27,#882E81,Vip Crispld2 Htr2c,1,#EF4136,GABAergic,2.91687563904468,0,0,0,4.87600843768358,0,0.236734107214247
F2S4_160613_004_F01,5,#FF7290,Lamp5 Plch2 Dock5,1,#EF4136,GABAergic,3.20672169142421,0,2.96591404966243,0,0.192665727641976,0.325660373365228,0.192665727641976
F2S4_160613_004_G01,2,#FF88AD,Lamp5 Fam19a1 Pax6,1,#EF4136,GABAergic,3.18512309270385,0,0.179320858486986,0,0.179320858486986,0.403736106320058,0
F2S4_160613_004_H01,3,#FFB8CE,Lamp5 Fam19a1 Tmem182,1,#EF4136,GABAergic,2.94554826795066,0.20989331207084,1.47107069046139,0,0,0.542283395764046,0
F2S4_160613_005_A01,6,#FFA388,Lamp5 Lsp1,1,#EF4136,GABAergic,3.1951838204152,0,3.26676425728358,1.05142871101799,0.536833597537962,0,0
F2S4_160613_005_B01,132,#4C6647,PVM Mrc1,3,#808285,Non-Neuronal,0,0,0,0,0.39282184929827,0.239388385754661,0
F2S4_160613_005_C01,5,#FF7290,Lamp5 Plch2 Dock5,1,#EF4136,GABAergic,3.19567403424213,0,3.58808539301083,0,0,0,0
F2S4_160613_005_D01,4,#DD6091,Lamp5 Ntn1 Npy2r,1,#EF4136,GABAergic,3.07279661274411,0,3.46695854812193,0,0.211152479177354,0,0
F2S4_160613_005_E01,5,#FF7290,Lamp5 Plch2 Dock5,1,#EF4136,GABAergic,3.30487242229211,0,3.30385940200462,0,0.566595982470314,0.223128792669134,0
F2S4_160613_005_F01,4,#DD6091,Lamp5 Ntn1 Npy2r,1,#EF4136,GABAergic,3.27985666643358,0.356932756212172,3.46663816019463,0,0.785257264568131,0,0
F2S4_160613_005_G01,5,#FF7290,Lamp5 Plch2 Dock5,1,#EF4136,GABAergic,3.22511300089204,0,3.26448884485351,0,0.180626730724168,0,0
F2S4_160613_005_H01,132,#4C6647,PVM Mrc1,3,#808285,Non-Neuronal,0,0,0,0,0,0.212272935487986,0
F2S4_160613_006_A01,4,#DD6091,Lamp5 Ntn1 Npy2r,1,#EF4136,GABAergic,2.97935965817262,0,3.53485666735975,0,0.501045387976151,0,0
F2S4_160613_006_B01,132,#4C6647,PVM Mrc1,3,#808285,Non-Neuronal,0.377343016565829,0,0.228426260015851,0,0.488029072519178,0.228426260015851,0
F2S4_160613_006_C01,5,#FF7290,Lamp5 Plch2 Dock5,1,#EF4136,GABAergic,3.08111847417928,0,3.33357595831506,0,0.552251204444949,0,0
F2S4_160613_006_D01,11,#6C00BF,Sncg Vip Itih5,1,#EF4136,GABAergic,2.67755873322966,0,0,2.54992179029993,3.45551090974448,0,0
F2S4_160613_006_E01,6,#FFA388,Lamp5 Lsp1,1,#EF4136,GABAergic,3.28735936147866,0,3.41563384592114,0,0.465250939182,0,1.02512416437021
F2S4_160613_006_F01,2,#FF88AD,Lamp5 Fam19a1 Pax6,1,#EF4136,GABAergic,2.96168608199163,0,0.210090640117722,0,0.457343741236218,0,0
F2S4_160613_006_G01,3,#FFB8CE,Lamp5 Fam19a1 Tmem182,1,#EF4136,GABAergic,2.93851196876653,0,2.55666011773082,0,0,0,0
F2S4_160613_006_H01,6,#FFA388,Lamp5 Lsp1,1,#EF4136,GABAergic,3.06991838485748,0,3.18856477516304,0,0,0,0
F2S4_160613_007_A01,17,#9189FF,Vip Arhgap36 Hmcn1,1,#EF4136,GABAergic,2.95941508012617,0,0,0,4.57286513173858,0,0
F2S4_160613_007_B01,12,#A700FF,Serpinf1 Clrn1,1,#EF4136,GABAergic,2.49283447474266,0,0,0,0.608282339014796,0,0.207242300228192
F2S4_160613_007_C01,6,#FFA388,Lamp5 Lsp1,1,#EF4136,GABAergic,3.15270296790899,0,3.36371217470701,0,0.742208681609669,0,0
F2S4_160613_007_D01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.72857126628662,0,0,0,0.194449209185788,0,3.34379707845525
F2S4_160613_007_E01,5,#FF7290,Lamp5 Plch2 Dock5,1,#EF4136,GABAergic,3.51806558483348,0,2.94170296694564,0,0.399854953525586,0,0
F2S4_160613_007_F01,26,#BD3D9A,Vip Pygm C1ql1,1,#EF4136,GABAergic,2.9675457016119,0,0.201826606309945,0,4.67416746533103,0.201826606309945,0.201826606309945
F2S4_160613_007_G01,4,#DD6091,Lamp5 Ntn1 Npy2r,1,#EF4136,GABAergic,2.97701727624208,0,2.32026317333696,0,0.496086567680762,0,0
F2S4_160613_008_A01,39,#FF9F2C,Sst Chrna2 Glra3,1,#EF4136,GABAergic,2.4993018756649,0,0,0,0.688192990042771,4.19186308628876,0.216493670553111
F2S4_160613_008_B01,39,#FF9F2C,Sst Chrna2 Glra3,1,#EF4136,GABAergic,2.70929416295567,0,0,0,0.510397309277669,4.00379631221331,0
F2S4_160613_008_C01,16,#533691,Vip Igfbp4 Mab21l1,1,#EF4136,GABAergic,2.39275156441686,0,0,0,4.50991904768178,0,0
F2S4_160613_008_D01,12,#A700FF,Serpinf1 Clrn1,1,#EF4136,GABAergic,2.57716845817389,0,0,0,0.424014474149709,0.190769884340777,0
F2S4_160613_008_E01,6,#FFA388,Lamp5 Lsp1,1,#EF4136,GABAergic,3.32196521350049,0,3.35973653005399,0,0.727072485721028,0,0
F2S4_160613_008_F01,12,#A700FF,Serpinf1 Clrn1,1,#EF4136,GABAergic,2.26106167209787,0.199571301556263,0.199571301556263,0,0.33579056241234,0,0
F2S4_160613_008_G01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.78649784627989,0,0,0,0.205853150392562,0,3.37865601181652
F2S4_160613_008_H01,39,#FF9F2C,Sst Chrna2 Glra3,1,#EF4136,GABAergic,2.62358234984226,0,0,0,0.207887858315456,3.94284409196273,0
F2S4_160613_009_A01,47,#BF8219,Sst Tac2 Tacstd2,1,#EF4136,GABAergic,2.35763323688266,0,0,0,0.508386729909543,3.72181605107591,0
F2S4_160613_009_B01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,1.94131397595538,0,0,0,4.58066772627101,0.36147298181575,0
F2S4_160613_009_C01,15,#8194CC,Vip Igfbp6 Pltp,1,#EF4136,GABAergic,3.2380620191531,0,0,0,0.647406207088807,0,0
F2S4_160613_009_D01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.42446457593999,0,0.368049927607959,0,0.368049927607959,0.477206586221059,2.85846445960673
F2S4_160613_009_E01,40,#FFB307,Sst Chrna2 Ptgdr,1,#EF4136,GABAergic,2.55094187593021,0,0,0,0.674058698191086,3.93190280518841,0
F2S4_160613_009_F01,19,#756FB3,Vip Lmo1 Fam159b,1,#EF4136,GABAergic,1.71073265473335,0,0,0,4.49665240834385,0,0
F2S4_160613_009_G01,6,#FFA388,Lamp5 Lsp1,1,#EF4136,GABAergic,3.07140764109496,0,3.32564678228621,0,0.377192074942088,0,0
F2S4_160613_009_H01,47,#BF8219,Sst Tac2 Tacstd2,1,#EF4136,GABAergic,2.61993810838277,0,0,0,0,3.59329456486293,0
F2S4_160613_010_A01,40,#FFB307,Sst Chrna2 Ptgdr,1,#EF4136,GABAergic,2.74235161489376,0,0,0,0.472374419085024,3.90021864681349,0
F2S4_160613_010_B01,6,#FFA388,Lamp5 Lsp1,1,#EF4136,GABAergic,3.11525343396769,0,3.28126769353837,0,0,0.213177515504019,0
F2S4_160613_010_C01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.62377431234867,0,0.208446111084684,0,0,0,3.45344701287531
F2S4_160613_010_D01,47,#BF8219,Sst Tac2 Tacstd2,1,#EF4136,GABAergic,2.72019721987704,0,0,0,0.194770744312805,3.82588130391911,2.01702586428168
F2S4_160613_010_E01,12,#A700FF,Serpinf1 Clrn1,1,#EF4136,GABAergic,2.49965972606268,0,0,1.56562201462751,4.17669404626051,0,0
F2S4_160613_010_F01,18,#B09FFF,Vip Gpc3 Slc18a3,1,#EF4136,GABAergic,1.14803243208887,0,0,0,4.61275939383228,0.227230578529006,0
F2S4_160613_010_H01,39,#FF9F2C,Sst Chrna2 Glra3,1,#EF4136,GABAergic,2.42771320246697,0,0.304523324398157,0,0,4.24119718009363,0
F2S4_160613_011_A01,45,#C77767,Sst Crh 4930553C11Rik ,1,#EF4136,GABAergic,2.80579689704984,0,0.202008784503024,0,0.443532526217785,3.95212742724177,0
F2S4_160613_011_B01,6,#FFA388,Lamp5 Lsp1,1,#EF4136,GABAergic,3.07397456900467,0,3.2365605299265,0,0.59466034320539,0.200435918100089,0
F2S4_160613_011_C01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,2.66850920182344,0.208240924884745,0,0,4.47928291843114,0,0.348403929614212
F2S4_160613_011_D01,6,#FFA388,Lamp5 Lsp1,1,#EF4136,GABAergic,3.2113700266468,0,3.31612822439818,1.04905613361928,0.20405332976671,0.20405332976671,0.447043762982696
F2S4_160613_011_E01,34,#BF480D,Sst Calb2 Necab1,1,#EF4136,GABAergic,3.035117135269,0,0,0,0.603936855574521,3.57895655868006,0
F2S4_160613_011_F01,15,#8194CC,Vip Igfbp6 Pltp,1,#EF4136,GABAergic,2.60483652270918,0,0,2.11675290012103,3.35972480525043,0.21308830378386,0
F2S4_160613_011_G01,39,#FF9F2C,Sst Chrna2 Glra3,1,#EF4136,GABAergic,2.50936601643509,0,0,0,0,4.04120309569823,0
F2S4_160613_011_H01,19,#756FB3,Vip Lmo1 Fam159b,1,#EF4136,GABAergic,2.49747529123291,0,0.421737194044441,0,4.61782871587048,0.421737194044441,0
F2S4_160613_012_A01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,0.794846656282591,0,0,0,4.47789300488825,0.218638763166999,0
F2S4_160613_012_B01,40,#FFB307,Sst Chrna2 Ptgdr,1,#EF4136,GABAergic,2.38917240219706,0,0,0,0.359383458151425,3.8311669055861,1.77043075425709
F2S4_160613_012_C01,52,#FF2F7E,Pvalb Th Sst,1,#EF4136,GABAergic,2.53008934124465,0,0,0,0.223183530157277,0.369882361194239,3.14935154115213
F2S4_160613_012_D01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.45367130047758,0,0,0,0.330365511218381,0,3.59417708025591
F2S4_160613_012_E01,57,#D6221D,Pvalb Reln Tac1,1,#EF4136,GABAergic,2.11318217108614,0.201587968687249,0,0,0.338734853208686,0.338734853208686,3.55259665356898
F2S4_160613_012_F01,5,#FF7290,Lamp5 Plch2 Dock5,1,#EF4136,GABAergic,3.13056826686733,0,3.27323265626499,0,0,0.348052000251057,0
F2S4_160613_012_G01,20,#9FAAFF,Vip Lmo1 Myl1,1,#EF4136,GABAergic,2.56098988678224,0,0,0,4.49311943453543,0.211329258743811,0
F2S4_160613_012_H01,35,#CC6D3D,Sst Calb2 Pdlim5,1,#EF4136,GABAergic,2.71960611897514,0.222291705270916,0,0,0.222291705270916,4.30680887827224,0.477859263348674
F2S4_160613_013_A01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,2.11320080367307,0,0.18163376151569,0,4.49009587831966,0,0
F2S4_160613_013_B01,118,#665C47,Astro Aqp4,3,#808285,Non-Neuronal,0,0,0,0,0.522967971211584,0,0
F2S4_160613_013_C01,26,#BD3D9A,Vip Pygm C1ql1,1,#EF4136,GABAergic,2.64262145290795,0,0,0,4.29501347694159,0.222707986091895,0
F2S4_160613_013_D01,23,#FF00B3,Vip Lect1 Oxtr,1,#EF4136,GABAergic,2.9252641718375,0,0.190626678716058,0,4.4000613126148,0,0
F2S4_160613_013_E01,6,#FFA388,Lamp5 Lsp1,1,#EF4136,GABAergic,3.12027645469006,0,3.3622319856734,0,1.16658932923443,0,1.25118144383614
F2S4_160613_013_F01,14,#7779BF,Vip Igfbp6 Car10,1,#EF4136,GABAergic,3.02741320537901,0,0,0,3.5409151370297,0.350021343319996,0
F2S4_160613_013_G01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,2.62132278688532,0,0.168663384280328,0,4.45100881422827,0.168663384280328,0
F2S4_160613_013_H01,6,#FFA388,Lamp5 Lsp1,1,#EF4136,GABAergic,2.85605472987361,0,3.37666057007084,0,0.18083885625256,0.18083885625256,0
F2S4_160613_014_A01,22,#AF00E6,Vip Rspo4 Rxfp1 Chat,1,#EF4136,GABAergic,2.52676237042969,0,0.202352064574687,0,4.28330419447274,0,0
F2S4_160613_014_C01,27,#882E81,Vip Crispld2 Htr2c,1,#EF4136,GABAergic,1.80963602041924,0,0,0,4.39091737728154,0,1.45545872918418
F2S4_160613_014_E01,43,#806B19,Sst Hpse Cbln4,1,#EF4136,GABAergic,2.5193218558252,0,0,0,0.676292864796197,4.02493430209659,1.08766988101529
F2S4_160613_014_F01,23,#FF00B3,Vip Lect1 Oxtr,1,#EF4136,GABAergic,2.56845257560497,0,0,0,4.2475287525911,0,1.01317063180345
F2S4_160613_014_G01,14,#7779BF,Vip Igfbp6 Car10,1,#EF4136,GABAergic,2.78900165792102,0,0.201394296120492,0,3.95182123726997,0,0
F2S4_160613_014_H01,118,#665C47,Astro Aqp4,3,#808285,Non-Neuronal,0,0,0,0,0,0,0
F2S4_160613_015_A01,25,#FF4DC1,Vip Chat Htr1f,1,#EF4136,GABAergic,2.36837147096686,0,0.232189039797423,0,4.74210434519482,0.382674356714493,0
F2S4_160613_015_B01,29,#AC3491,Vip Col15a1 Pde1a,1,#EF4136,GABAergic,2.23856084871103,0,0,0,4.51175180952501,0.218738296450619,0
F2S4_160613_015_C01,118,#665C47,Astro Aqp4,3,#808285,Non-Neuronal,0,0,0,0,0.255377706851859,0,0
F2S4_160613_015_D01,8,#9440F3,Sncg Slc17a8,1,#EF4136,GABAergic,2.4153432177631,0,0,2.42261463992343,0.594288305007467,0,1.52139472015201
F2S4_160613_015_E01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,2.48875835696006,0,0.207323868410062,0,4.31787445756994,0.347075101311492,0
F2S4_160613_015_F01,32,#804811,Sst Tac1 Htr1d,1,#EF4136,GABAergic,2.64237502910489,0,0,0,0.514097628931959,2.30981850455645,0
F2S4_160613_015_G01,25,#FF4DC1,Vip Chat Htr1f,1,#EF4136,GABAergic,2.5546701974244,0,0,0,4.65795568804132,0,0
F2S4_160613_015_H01,6,#FFA388,Lamp5 Lsp1,1,#EF4136,GABAergic,3.22136402391318,0,3.34576461274315,0,0.389043697055198,0.293629115652501,0
F2S4_160613_016_A01,6,#FFA388,Lamp5 Lsp1,1,#EF4136,GABAergic,3.31417584231315,0,3.26897571516857,0,0.192213798730972,0,0
F2S4_160613_016_B01,23,#FF00B3,Vip Lect1 Oxtr,1,#EF4136,GABAergic,2.65687681615886,0,0,0,4.36563688463375,0,1.28612681447917
F2S4_160613_016_C01,21,#FF00FF,Vip Ptprt Pkp2,1,#EF4136,GABAergic,2.42293787452926,0,0,0,4.31936176021475,0,1.55661489058695
